dd_tau,noise_sigma,strategy,seed,threshold_val,total_bytes_mbit,recall
0.30,0.02,MGL,7,0.45000000000000007,9.557500000000001,0.27848101265822783
0.30,0.02,Binary,7,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,7,0.5000000000000001,4.892500000000001,0.17721518987341772
0.30,0.02,Binary,7,0.55,0.0,0.0
0.30,0.02,MGL,7,0.55,1.6425,0.05063291139240506
0.30,0.02,Binary,8,0.1,1030.26,1.0
0.30,0.02,MGL,8,0.1,1030.26,1.0
0.30,0.02,Binary,8,0.15000000000000002,242.41000000000003,1.0
0.30,0.02,MGL,8,0.15000000000000002,242.41000000000003,1.0
0.30,0.02,Binary,8,0.2,69.58000000000001,1.0
0.30,0.02,MGL,8,0.2,69.58000000000001,1.0
0.30,0.02,Binary,8,0.25,23.450000000000003,0.8607594936708861
0.30,0.02,MGL,8,0.25,23.450000000000003,0.8607594936708861
0.30,0.02,Binary,8,0.30000000000000004,7.700000000000001,0.34810126582278483
0.30,0.02,MGL,8,0.30000000000000004,65.50250000000001,0.7879746835443038
0.30,0.02,Binary,8,0.3500000000000001,1.8900000000000001,0.08544303797468354
0.30,0.02,MGL,8,0.3500000000000001,33.237500000000004,0.5791139240506329
0.30,0.02,Binary,8,0.4,0.8400000000000001,0.0379746835443038
0.30,0.02,MGL,8,0.4,17.365000000000002,0.43670886075949367
0.30,0.02,Binary,8,0.45000000000000007,0.07,0.0031645569620253164
0.30,0.02,MGL,8,0.45000000000000007,8.767500000000002,0.2563291139240506
0.30,0.02,Binary,8,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,8,0.5000000000000001,5.177500000000001,0.17721518987341772
0.30,0.02,Binary,8,0.55,0.0,0.0
0.30,0.02,MGL,8,0.55,1.9850000000000003,0.06329113924050633
0.30,0.02,Binary,9,0.1,1025.71,1.0
0.30,0.02,MGL,9,0.1,1025.71,1.0
0.30,0.02,Binary,9,0.15000000000000002,244.02,1.0
0.30,0.02,MGL,9,0.15000000000000002,244.02,1.0
0.30,0.02,Binary,9,0.2,69.44000000000001,1.0
0.30,0.02,MGL,9,0.2,69.44000000000001,1.0
0.30,0.02,Binary,9,0.25,23.94,0.8639240506329114
0.30,0.02,MGL,9,0.25,23.94,0.8639240506329114
0.30,0.02,Binary,9,0.30000000000000004,8.33,0.37341772151898733
0.30,0.02,MGL,9,0.30000000000000004,66.6575,0.7721518987341772
0.30,0.02,Binary,9,0.3500000000000001,2.3800000000000003,0.10759493670886076
0.30,0.02,MGL,9,0.3500000000000001,32.425,0.5664556962025317
0.30,0.02,Binary,9,0.4,0.6300000000000001,0.028481012658227847
0.30,0.02,MGL,9,0.4,16.8775,0.41455696202531644
0.30,0.02,Binary,9,0.45000000000000007,0.0,0.0
0.30,0.02,MGL,9,0.45000000000000007,8.992500000000001,0.27531645569620256
0.30,0.02,Binary,9,0.5000000000000001,0.0,0.0
0.30,0.02,MGL,9,0.5000000000000001,5.055000000000001,0.18037974683544303
0.30,0.02,Binary,9,0.55,0.0,0.0
0.30,0.02,MGL,9,0.55,1.6925000000000003,0.05379746835443038
0.30,0.05,Binary,0,0.1,2037.4900000000002,1.0
0.30,0.05,MGL,0,0.1,2037.4900000000002,1.0
0.30,0.05,Binary,0,0.15000000000000002,557.97,0.9968354430379747
0.30,0.05,MGL,0,0.15000000000000002,557.97,0.9968354430379747
0.30,0.05,Binary,0,0.2,148.05,0.9430379746835443
0.30,0.05,MGL,0,0.2,148.05,0.9430379746835443
0.30,0.05,Binary,0,0.25,43.470000000000006,0.7468354430379747
0.30,0.05,MGL,0,0.25,43.470000000000006,0.7468354430379747
0.30,0.05,Binary,0,0.30000000000000004,13.160000000000002,0.3924050632911392
0.30,0.05,MGL,0,0.30000000000000004,82.73750000000001,0.759493670886076
0.30,0.05,Binary,0,0.3500000000000001,4.550000000000001,0.18670886075949367
0.30,0.05,MGL,0,0.3500000000000001,43.907500000000006,0.5981012658227848
0.30,0.05,Binary,0,0.4,1.4700000000000002,0.06329113924050633
0.30,0.05,MGL,0,0.4,22.455000000000005,0.3987341772151899
0.30,0.05,Binary,0,0.45000000000000007,0.35000000000000003,0.015822784810126583
0.30,0.05,MGL,0,0.45000000000000007,10.915000000000003,0.23417721518987342
0.30,0.05,Binary,0,0.5000000000000001,0.07,0.0031645569620253164
0.30,0.05,MGL,0,0.5000000000000001,5.890000000000001,0.13924050632911392
0.30,0.05,Binary,0,0.55,0.0,0.0
0.30,0.05,MGL,0,0.55,1.9375000000000002,0.04430379746835443
0.30,0.05,Binary,1,0.1,2026.15,1.0
0.30,0.05,MGL,1,0.1,2026.15,1.0
0.30,0.05,Binary,1,0.15000000000000002,549.85,1.0
0.30,0.05,MGL,1,0.15000000000000002,549.85,1.0
0.30,0.05,Binary,1,0.2,142.52,0.9525316455696202
0.30,0.05,MGL,1,0.2,142.52,0.9525316455696202
0.30,0.05,Binary,1,0.25,40.11000000000001,0.7626582278481012
0.30,0.05,MGL,1,0.25,40.11000000000001,0.7626582278481012
0.30,0.05,Binary,1,0.30000000000000004,12.32,0.4208860759493671
0.30,0.05,MGL,1,0.30000000000000004,80.8675,0.8164556962025317
0.30,0.05,Binary,1,0.3500000000000001,3.9200000000000004,0.17405063291139242
0.30,0.05,MGL,1,0.3500000000000001,40.685,0.6392405063291139
0.30,0.05,Binary,1,0.4,1.1900000000000002,0.05379746835443038
0.30,0.05,MGL,1,0.4,20.8675,0.4272151898734177
0.30,0.05,Binary,1,0.45000000000000007,0.42000000000000004,0.0189873417721519
0.30,0.05,MGL,1,0.45000000000000007,11.592500000000001,0.2879746835443038
0.30,0.05,Binary,1,0.5000000000000001,0.14,0.006329113924050633
0.30,0.05,MGL,1,0.5000000000000001,5.697500000000001,0.15822784810126583
0.30,0.05,Binary,1,0.55,0.0,0.0
0.30,0.05,MGL,1,0.55,1.7050000000000003,0.03164556962025317
0.30,0.05,Binary,2,0.1,2031.1900000000003,1.0
0.30,0.05,MGL,2,0.1,2031.1900000000003,1.0
0.30,0.05,Binary,2,0.15000000000000002,556.22,0.9968354430379747
0.30,0.05,MGL,2,0.15000000000000002,556.22,0.9968354430379747
0.30,0.05,Binary,2,0.2,144.27,0.9493670886075949
0.30,0.05,MGL,2,0.2,144.27,0.9493670886075949
0.30,0.05,Binary,2,0.25,41.580000000000005,0.7310126582278481
0.30,0.05,MGL,2,0.25,41.580000000000005,0.7310126582278481
0.30,0.05,Binary,2,0.30000000000000004,12.39,0.37658227848101267
0.30,0.05,MGL,2,0.30000000000000004,82.00250000000001,0.7626582278481012
0.30,0.05,Binary,2,0.3500000000000001,4.340000000000001,0.18354430379746836
0.30,0.05,MGL,2,0.3500000000000001,40.44500000000001,0.5506329113924051
0.30,0.05,Binary,2,0.4,1.12,0.05063291139240506
0.30,0.05,MGL,2,0.4,18.832500000000003,0.3575949367088608
0.30,0.05,Binary,2,0.45000000000000007,0.07,0.0031645569620253164
0.30,0.05,MGL,2,0.45000000000000007,9.5225,0.19936708860759494
0.30,0.05,Binary,2,0.5000000000000001,0.07,0.0031645569620253164
0.30,0.05,MGL,2,0.5000000000000001,4.072500000000001,0.09177215189873418
0.30,0.05,Binary,2,0.55,0.0,0.0
0.30,0.05,MGL,2,0.55,1.2400000000000002,0.0189873417721519
0.30,0.05,Binary,3,0.1,2040.5000000000002,1.0
0.30,0.05,MGL,3,0.1,2040.5000000000002,1.0
0.30,0.05,Binary,3,0.15000000000000002,561.19,0.9936708860759493
0.30,0.05,MGL,3,0.15000000000000002,561.19,0.9936708860759493
0.30,0.05,Binary,3,0.2,144.97000000000003,0.939873417721519
0.30,0.05,MGL,3,0.2,144.97000000000003,0.939873417721519
0.30,0.05,Binary,3,0.25,40.88,0.7658227848101266
0.30,0.05,MGL,3,0.25,40.88,0.7658227848101266
0.30,0.05,Binary,3,0.30000000000000004,12.46,0.4208860759493671
0.30,0.05,MGL,3,0.30000000000000004,77.62750000000001,0.740506329113924
0.30,0.05,Binary,3,0.3500000000000001,4.48,0.17721518987341772
0.30,0.05,MGL,3,0.3500000000000001,40.010000000000005,0.560126582278481
0.30,0.05,Binary,3,0.4,1.4000000000000001,0.06329113924050633
0.30,0.05,MGL,3,0.4,20.737500000000004,0.38924050632911394
0.30,0.05,Binary,3,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.30,0.05,MGL,3,0.45000000000000007,9.777500000000002,0.22151898734177214
0.30,0.05,Binary,3,0.5000000000000001,0.14,0.006329113924050633
0.30,0.05,MGL,3,0.5000000000000001,5.305000000000001,0.14556962025316456
0.30,0.05,Binary,3,0.55,0.0,0.0
0.30,0.05,MGL,3,0.55,2.6225000000000005,0.0759493670886076
0.30,0.05,Binary,4,0.1,2040.4300000000003,0.9968354430379747
0.30,0.05,MGL,4,0.1,2040.4300000000003,0.9968354430379747
0.30,0.05,Binary,4,0.15000000000000002,557.2,0.9841772151898734
0.30,0.05,MGL,4,0.15000000000000002,557.2,0.9841772151898734
0.30,0.05,Binary,4,0.2,141.89000000000001,0.9683544303797469
0.30,0.05,MGL,4,0.2,141.89000000000001,0.9683544303797469
0.30,0.05,Binary,4,0.25,41.160000000000004,0.7689873417721519
0.30,0.05,MGL,4,0.25,41.160000000000004,0.7689873417721519
0.30,0.05,Binary,4,0.30000000000000004,13.650000000000002,0.4873417721518987
0.30,0.05,MGL,4,0.30000000000000004,79.47250000000001,0.7753164556962026
0.30,0.05,Binary,4,0.3500000000000001,4.48,0.17721518987341772
0.30,0.05,MGL,4,0.3500000000000001,39.5825,0.5632911392405063
0.30,0.05,Binary,4,0.4,1.2600000000000002,0.05379746835443038
0.30,0.05,MGL,4,0.4,21.122500000000002,0.3924050632911392
0.30,0.05,Binary,4,0.45000000000000007,0.14,0.006329113924050633
0.30,0.05,MGL,4,0.45000000000000007,10.087500000000002,0.22468354430379747
0.30,0.05,Binary,4,0.5000000000000001,0.0,0.0
0.30,0.05,MGL,4,0.5000000000000001,5.74,0.16139240506329114
0.30,0.05,Binary,4,0.55,0.0,0.0
0.30,0.05,MGL,4,0.55,2.4025000000000003,0.06645569620253164
0.30,0.05,Binary,5,0.1,2043.8600000000001,1.0
0.30,0.05,MGL,5,0.1,2043.8600000000001,1.0
0.30,0.05,Binary,5,0.15000000000000002,566.0200000000001,1.0
0.30,0.05,MGL,5,0.15000000000000002,566.0200000000001,1.0
0.30,0.05,Binary,5,0.2,143.15,0.930379746835443
0.30,0.05,MGL,5,0.2,143.15,0.930379746835443
0.30,0.05,Binary,5,0.25,41.790000000000006,0.7310126582278481
0.30,0.05,MGL,5,0.25,41.790000000000006,0.7310126582278481
0.30,0.05,Binary,5,0.30000000000000004,12.180000000000001,0.40822784810126583
0.30,0.05,MGL,5,0.30000000000000004,82.29,0.7816455696202531
0.30,0.05,Binary,5,0.3500000000000001,3.6400000000000006,0.1550632911392405
0.30,0.05,MGL,5,0.3500000000000001,39.655,0.569620253164557
0.30,0.05,Binary,5,0.4,1.12,0.05063291139240506
0.30,0.05,MGL,5,0.4,19.842500000000005,0.3924050632911392
0.30,0.05,Binary,5,0.45000000000000007,0.35000000000000003,0.015822784810126583
0.30,0.05,MGL,5,0.45000000000000007,11.190000000000001,0.25316455696202533
0.30,0.05,Binary,5,0.5000000000000001,0.0,0.0
0.30,0.05,MGL,5,0.5000000000000001,4.9225,0.12974683544303797
0.30,0.05,Binary,5,0.55,0.0,0.0
0.30,0.05,MGL,5,0.55,1.8450000000000002,0.04430379746835443
0.30,0.05,Binary,6,0.1,2043.5800000000002,1.0
0.30,0.05,MGL,6,0.1,2043.5800000000002,1.0
0.30,0.05,Binary,6,0.15000000000000002,560.35,0.9873417721518988
0.30,0.05,MGL,6,0.15000000000000002,560.35,0.9873417721518988
0.30,0.05,Binary,6,0.2,143.08,0.930379746835443
0.30,0.05,MGL,6,0.2,143.08,0.930379746835443
0.30,0.05,Binary,6,0.25,39.900000000000006,0.7436708860759493
0.30,0.05,MGL,6,0.25,39.900000000000006,0.7436708860759493
0.30,0.05,Binary,6,0.30000000000000004,12.32,0.41455696202531644
0.30,0.05,MGL,6,0.30000000000000004,81.3125,0.7563291139240507
0.30,0.05,Binary,6,0.3500000000000001,4.340000000000001,0.1962025316455696
0.30,0.05,MGL,6,0.3500000000000001,41.39000000000001,0.5791139240506329
0.30,0.05,Binary,6,0.4,1.7500000000000002,0.07911392405063292
0.30,0.05,MGL,6,0.4,21.2875,0.41455696202531644
0.30,0.05,Binary,6,0.45000000000000007,0.42000000000000004,0.0189873417721519
0.30,0.05,MGL,6,0.45000000000000007,11.165000000000001,0.27531645569620256
0.30,0.05,Binary,6,0.5000000000000001,0.07,0.0031645569620253164
0.30,0.05,MGL,6,0.5000000000000001,4.782500000000001,0.12341772151898735
0.30,0.05,Binary,6,0.55,0.0,0.0
0.30,0.05,MGL,6,0.55,2.0225000000000004,0.04746835443037975
0.30,0.05,Binary,7,0.1,2021.6000000000001,1.0
0.30,0.05,MGL,7,0.1,2021.6000000000001,1.0
0.30,0.05,Binary,7,0.15000000000000002,554.19,0.9968354430379747
0.30,0.05,MGL,7,0.15000000000000002,554.19,0.9968354430379747
0.30,0.05,Binary,7,0.2,139.44000000000003,0.939873417721519
0.30,0.05,MGL,7,0.2,139.44000000000003,0.939873417721519
0.30,0.05,Binary,7,0.25,41.160000000000004,0.7879746835443038
0.30,0.05,MGL,7,0.25,41.160000000000004,0.7879746835443038
0.30,0.05,Binary,7,0.30000000000000004,13.090000000000002,0.43670886075949367
0.30,0.05,MGL,7,0.30000000000000004,82.67500000000001,0.7848101265822784
0.30,0.05,Binary,7,0.3500000000000001,4.2,0.18354430379746836
0.30,0.05,MGL,7,0.3500000000000001,39.612500000000004,0.5664556962025317
0.30,0.05,Binary,7,0.4,1.4000000000000001,0.060126582278481014
0.30,0.05,MGL,7,0.4,21.310000000000002,0.37658227848101267
0.30,0.05,Binary,7,0.45000000000000007,0.28,0.012658227848101266
0.30,0.05,MGL,7,0.45000000000000007,11.012500000000001,0.2563291139240506
0.30,0.05,Binary,7,0.5000000000000001,0.07,0.0031645569620253164
0.30,0.05,MGL,7,0.5000000000000001,5.4575000000000005,0.13291139240506328
0.30,0.05,Binary,7,0.55,0.0,0.0
0.30,0.05,MGL,7,0.55,2.2675,0.056962025316455694
0.30,0.05,Binary,8,0.1,2043.65,1.0
0.30,0.05,MGL,8,0.1,2043.65,1.0
0.30,0.05,Binary,8,0.15000000000000002,558.11,0.990506329113924
0.30,0.05,MGL,8,0.15000000000000002,558.11,0.990506329113924
0.30,0.05,Binary,8,0.2,146.37,0.9367088607594937
0.30,0.05,MGL,8,0.2,146.37,0.9367088607594937
0.30,0.05,Binary,8,0.25,41.230000000000004,0.7215189873417721
0.30,0.05,MGL,8,0.25,41.230000000000004,0.7215189873417721
0.30,0.05,Binary,8,0.30000000000000004,13.650000000000002,0.40822784810126583
0.30,0.05,MGL,8,0.30000000000000004,80.34500000000001,0.75
0.30,0.05,Binary,8,0.3500000000000001,3.5000000000000004,0.1550632911392405
0.30,0.05,MGL,8,0.3500000000000001,39.09,0.5348101265822784
0.30,0.05,Binary,8,0.4,0.9800000000000001,0.04430379746835443
0.30,0.05,MGL,8,0.4,21.152500000000003,0.3829113924050633
0.30,0.05,Binary,8,0.45000000000000007,0.28,0.012658227848101266
0.30,0.05,MGL,8,0.45000000000000007,10.527500000000002,0.25
0.30,0.05,Binary,8,0.5000000000000001,0.07,0.0031645569620253164
0.30,0.05,MGL,8,0.5000000000000001,5.74,0.14240506329113925
0.30,0.05,Binary,8,0.55,0.0,0.0
0.30,0.05,MGL,8,0.55,2.5500000000000003,0.060126582278481014
0.30,0.05,Binary,9,0.1,2042.4600000000003,1.0
0.30,0.05,MGL,9,0.1,2042.4600000000003,1.0
0.30,0.05,Binary,9,0.15000000000000002,562.3800000000001,0.9936708860759493
0.30,0.05,MGL,9,0.15000000000000002,562.3800000000001,0.9936708860759493
0.30,0.05,Binary,9,0.2,143.08,0.9335443037974683
0.30,0.05,MGL,9,0.2,143.08,0.9335443037974683
0.30,0.05,Binary,9,0.25,41.580000000000005,0.7436708860759493
0.30,0.05,MGL,9,0.25,41.580000000000005,0.7436708860759493
0.30,0.05,Binary,9,0.30000000000000004,13.440000000000001,0.4430379746835443
0.30,0.05,MGL,9,0.30000000000000004,81.275,0.7689873417721519
0.30,0.05,Binary,9,0.3500000000000001,4.2700000000000005,0.18037974683544303
0.30,0.05,MGL,9,0.3500000000000001,38.050000000000004,0.5664556962025317
0.30,0.05,Binary,9,0.4,1.05,0.04746835443037975
0.30,0.05,MGL,9,0.4,19.142500000000002,0.35443037974683544
0.30,0.05,Binary,9,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.30,0.05,MGL,9,0.45000000000000007,10.810000000000002,0.24367088607594936
0.30,0.05,Binary,9,0.5000000000000001,0.0,0.0
0.30,0.05,MGL,9,0.5000000000000001,5.335000000000001,0.14240506329113925
0.30,0.05,Binary,9,0.55,0.0,0.0
0.30,0.05,MGL,9,0.55,2.3875,0.06329113924050633
0.30,0.1,Binary,0,0.1,4212.88,0.9620253164556962
0.30,0.1,MGL,0,0.1,4212.88,0.9620253164556962
0.30,0.1,Binary,0,0.15000000000000002,2152.71,0.9240506329113924
0.30,0.1,MGL,0,0.15000000000000002,2152.71,0.9240506329113924
0.30,0.1,Binary,0,0.2,940.5900000000001,0.7848101265822784
0.30,0.1,MGL,0,0.2,940.5900000000001,0.7848101265822784
0.30,0.1,Binary,0,0.25,353.57000000000005,0.6329113924050633
0.30,0.1,MGL,0,0.25,353.57000000000005,0.6329113924050633
0.30,0.1,Binary,0,0.30000000000000004,119.00000000000001,0.4240506329113924
0.30,0.1,MGL,0,0.30000000000000004,269.96250000000003,0.689873417721519
0.30,0.1,Binary,0,0.3500000000000001,37.52,0.2689873417721519
0.30,0.1,MGL,0,0.3500000000000001,127.98500000000001,0.5474683544303798
0.30,0.1,Binary,0,0.4,10.850000000000001,0.15822784810126583
0.30,0.1,MGL,0,0.4,64.70500000000001,0.35443037974683544
0.30,0.1,Binary,0,0.45000000000000007,3.3600000000000003,0.07278481012658228
0.30,0.1,MGL,0,0.45000000000000007,36.49000000000001,0.2468354430379747
0.30,0.1,Binary,0,0.5000000000000001,1.4000000000000001,0.04113924050632911
0.30,0.1,MGL,0,0.5000000000000001,20.067500000000003,0.1550632911392405
0.30,0.1,Binary,0,0.55,0.35000000000000003,0.006329113924050633
0.30,0.1,MGL,0,0.55,10.757500000000002,0.08544303797468354
0.30,0.1,Binary,1,0.1,4184.320000000001,0.9810126582278481
0.30,0.1,MGL,1,0.1,4184.320000000001,0.9810126582278481
0.30,0.1,Binary,1,0.15000000000000002,2121.63,0.9272151898734177
0.30,0.1,MGL,1,0.15000000000000002,2121.63,0.9272151898734177
0.30,0.1,Binary,1,0.2,926.5200000000001,0.8164556962025317
0.30,0.1,MGL,1,0.2,926.5200000000001,0.8164556962025317
0.30,0.1,Binary,1,0.25,350.56000000000006,0.6677215189873418
0.30,0.1,MGL,1,0.25,350.56000000000006,0.6677215189873418
0.30,0.1,Binary,1,0.30000000000000004,115.50000000000001,0.45569620253164556
0.30,0.1,MGL,1,0.30000000000000004,261.3475,0.7563291139240507
0.30,0.1,Binary,1,0.3500000000000001,34.580000000000005,0.28164556962025317
0.30,0.1,MGL,1,0.3500000000000001,125.12250000000002,0.5886075949367089
0.30,0.1,Binary,1,0.4,11.06,0.16455696202531644
0.30,0.1,MGL,1,0.4,64.965,0.43037974683544306
0.30,0.1,Binary,1,0.45000000000000007,2.31,0.06962025316455696
0.30,0.1,MGL,1,0.45000000000000007,33.88000000000001,0.25
0.30,0.1,Binary,1,0.5000000000000001,0.7000000000000001,0.028481012658227847
0.30,0.1,MGL,1,0.5000000000000001,17.535000000000004,0.12974683544303797
0.30,0.1,Binary,1,0.55,0.28,0.012658227848101266
0.30,0.1,MGL,1,0.55,9.672500000000001,0.0759493670886076
0.30,0.1,Binary,2,0.1,4195.31,0.9620253164556962
0.30,0.1,MGL,2,0.1,4195.31,0.9620253164556962
0.30,0.1,Binary,2,0.15000000000000002,2137.73,0.9177215189873418
0.30,0.1,MGL,2,0.15000000000000002,2137.73,0.9177215189873418
0.30,0.1,Binary,2,0.2,936.7400000000001,0.8132911392405063
0.30,0.1,MGL,2,0.2,936.7400000000001,0.8132911392405063
0.30,0.1,Binary,2,0.25,350.35,0.6234177215189873
0.30,0.1,MGL,2,0.25,350.35,0.6234177215189873
0.30,0.1,Binary,2,0.30000000000000004,117.95000000000002,0.4177215189873418
0.30,0.1,MGL,2,0.30000000000000004,267.855,0.6740506329113924
0.30,0.1,Binary,2,0.3500000000000001,35.7,0.28164556962025317
0.30,0.1,MGL,2,0.3500000000000001,125.32500000000002,0.5411392405063291
0.30,0.1,Binary,2,0.4,10.15,0.14556962025316456
0.30,0.1,MGL,2,0.4,64.2425,0.3575949367088608
0.30,0.1,Binary,2,0.45000000000000007,2.9400000000000004,0.060126582278481014
0.30,0.1,MGL,2,0.45000000000000007,34.352500000000006,0.18037974683544303
0.30,0.1,Binary,2,0.5000000000000001,0.9800000000000001,0.02531645569620253
0.30,0.1,MGL,2,0.5000000000000001,18.077500000000004,0.0981012658227848
0.30,0.1,Binary,2,0.55,0.21000000000000002,0.00949367088607595
0.30,0.1,MGL,2,0.55,9.242500000000001,0.04430379746835443
0.30,0.1,Binary,3,0.1,4202.9400000000005,0.9651898734177216
0.30,0.1,MGL,3,0.1,4202.9400000000005,0.9651898734177216
0.30,0.1,Binary,3,0.15000000000000002,2158.8,0.9145569620253164
0.30,0.1,MGL,3,0.15000000000000002,2158.8,0.9145569620253164
0.30,0.1,Binary,3,0.2,940.1700000000001,0.819620253164557
0.30,0.1,MGL,3,0.2,940.1700000000001,0.819620253164557
0.30,0.1,Binary,3,0.25,355.18,0.6740506329113924
0.30,0.1,MGL,3,0.25,355.18,0.6740506329113924
0.30,0.1,Binary,3,0.30000000000000004,118.23000000000002,0.45569620253164556
0.30,0.1,MGL,3,0.30000000000000004,265.7275,0.6677215189873418
0.30,0.1,Binary,3,0.3500000000000001,34.440000000000005,0.3037974683544304
0.30,0.1,MGL,3,0.3500000000000001,123.54750000000001,0.5443037974683544
0.30,0.1,Binary,3,0.4,10.430000000000001,0.16772151898734178
0.30,0.1,MGL,3,0.4,62.60500000000001,0.34810126582278483
0.30,0.1,Binary,3,0.45000000000000007,3.1500000000000004,0.07278481012658228
0.30,0.1,MGL,3,0.45000000000000007,34.222500000000004,0.20569620253164558
0.30,0.1,Binary,3,0.5000000000000001,0.9800000000000001,0.03164556962025317
0.30,0.1,MGL,3,0.5000000000000001,19.650000000000002,0.15822784810126583
0.30,0.1,Binary,3,0.55,0.28,0.00949367088607595
0.30,0.1,MGL,3,0.55,10.645000000000003,0.08860759493670886
0.30,0.1,Binary,4,0.1,4208.400000000001,0.9683544303797469
0.30,0.1,MGL,4,0.1,4208.400000000001,0.9683544303797469
0.30,0.1,Binary,4,0.15000000000000002,2154.25,0.9272151898734177
0.30,0.1,MGL,4,0.15000000000000002,2154.25,0.9272151898734177
0.30,0.1,Binary,4,0.2,946.0500000000001,0.8322784810126582
0.30,0.1,MGL,4,0.2,946.0500000000001,0.8322784810126582
0.30,0.1,Binary,4,0.25,357.70000000000005,0.6708860759493671
0.30,0.1,MGL,4,0.25,357.70000000000005,0.6708860759493671
0.30,0.1,Binary,4,0.30000000000000004,117.32000000000001,0.5063291139240507
0.30,0.1,MGL,4,0.30000000000000004,261.88750000000005,0.6835443037974683
0.30,0.1,Binary,4,0.3500000000000001,36.68000000000001,0.33544303797468356
0.30,0.1,MGL,4,0.3500000000000001,124.95500000000001,0.5569620253164557
0.30,0.1,Binary,4,0.4,10.290000000000001,0.16139240506329114
0.30,0.1,MGL,4,0.4,64.29000000000002,0.3987341772151899
0.30,0.1,Binary,4,0.45000000000000007,3.08,0.07911392405063292
0.30,0.1,MGL,4,0.45000000000000007,34.08500000000001,0.26582278481012656
0.30,0.1,Binary,4,0.5000000000000001,0.9100000000000001,0.022151898734177215
0.30,0.1,MGL,4,0.5000000000000001,19.882500000000004,0.18037974683544303
0.30,0.1,Binary,4,0.55,0.21000000000000002,0.0031645569620253164
0.30,0.1,MGL,4,0.55,11.470000000000002,0.12341772151898735
0.30,0.1,Binary,5,0.1,4216.870000000001,0.9715189873417721
0.30,0.1,MGL,5,0.1,4216.870000000001,0.9715189873417721
0.30,0.1,Binary,5,0.15000000000000002,2160.48,0.8987341772151899
0.30,0.1,MGL,5,0.15000000000000002,2160.48,0.8987341772151899
0.30,0.1,Binary,5,0.2,939.8900000000001,0.7848101265822784
0.30,0.1,MGL,5,0.2,939.8900000000001,0.7848101265822784
0.30,0.1,Binary,5,0.25,357.00000000000006,0.6044303797468354
0.30,0.1,MGL,5,0.25,357.00000000000006,0.6044303797468354
0.30,0.1,Binary,5,0.30000000000000004,117.60000000000001,0.439873417721519
0.30,0.1,MGL,5,0.30000000000000004,269.66,0.6930379746835443
0.30,0.1,Binary,5,0.3500000000000001,36.330000000000005,0.2848101265822785
0.30,0.1,MGL,5,0.3500000000000001,127.28000000000003,0.5316455696202531
0.30,0.1,Binary,5,0.4,11.200000000000001,0.1518987341772152
0.30,0.1,MGL,5,0.4,64.17750000000001,0.3512658227848101
0.30,0.1,Binary,5,0.45000000000000007,2.8000000000000003,0.056962025316455694
